run_n,run_seed,ndims,nsamples,correlation,nbijectors,bijector,activation,spline_knots,range_min,eps_regulariser,regulariser,kl_divergence,ks_test_mean,ks_test_median,ad_test_mean,ad_test_median,Wasserstein_median,Wasserstein_mean,frob_norm,hidden_layers,batch_size,epochs_input,epochs_output,time
46,0,32,100000,corr,10,CsplineN,relu,12,-16,0,None,-1,0.1574467567393931,0.0543168956715165,0.0074025633249553,0.0632156763796196,0.0201399454775955,0.0201399454775955,1.028552151689386,128-128-128,512,1000,1000,49172.95917025022
47,0,32,100000,corr,10,CsplineN,relu,12,-16,0,None,-1,0.0969352193369575,0.0516560167957213,0.0034240014344454,0.0344451850815722,0.0218338554107934,0.0218338554107934,1.0261261895581797,256-256-256,512,1000,934,48015.08133281768
48,0,32,100000,corr,10,CsplineN,relu,12,-16,0,None,-1,0.0666137665785825,0.000535078837037,0.001,0.0270013601596713,0.0302083177438867,0.0302083177438867,0.2351036275547142,512-512-512,512,1000,929,47482.84592076764
49,0,64,100000,corr,5,CsplineN,relu,8,-16,0,None,-1,0.2968681607368552,0.3294368043134162,0.1625147541637535,0.1379402138602344,0.0124638494360497,0.0124638494360497,0.5801543421447372,128-128-128,512,1000,534,11095.111322047189
50,0,64,100000,corr,5,CsplineN,relu,8,-16,0,None,-1,0.0807438817244502,0.0198673710960904,0.0013652070513396,0.0334773899520508,0.0299396587123589,0.0299396587123589,0.4724604686825326,256-256-256,512,1000,1000,20143.983741071075
51,0,64,100000,corr,5,CsplineN,relu,8,-16,0,None,-1,0.1619844849095734,0.14749636980069,0.0471103934479673,0.0695628949575531,0.0176986578049042,0.0176986578049042,1.0048354731854163,512-512-512,512,1000,127,2672.30932138674
52,0,64,100000,corr,5,CsplineN,relu,12,-16,0,None,-1,0.3083312497505412,0.3629229526245345,0.1668991627233013,0.1393542427978958,0.0103560404512233,0.0103560404512233,0.537079296296483,128-128-128,512,1000,932,22134.3983048629
53,0,64,100000,corr,5,CsplineN,relu,12,-16,0,None,-1,0.2497829070754627,0.2726198388898888,0.1052866224734968,0.1033897906154219,0.0130002391222591,0.0130002391222591,0.7308735245714194,256-256-256,512,1000,173,4176.701466094703
54,0,64,100000,corr,5,CsplineN,relu,12,-16,0,None,-1,0.173607528341569,0.1247196458376876,0.0397528142869697,0.0705325002500625,0.01882104032928,0.01882104032928,0.8966369577724728,512-512-512,512,1000,137,3317.615373572334
55,0,64,100000,corr,10,CsplineN,relu,8,-16,0,None,-1,0.0012258922394817,3.297780786462573e-81,0.001,0.0010954167836796,0.2251916986611246,0.2251916986611246,4.017122958863644,128-128-128,512,1000,1000,45883.1773885116
56,0,64,100000,corr,10,CsplineN,relu,8,-16,0,None,-1,0.001759979035974,1.839663409231343e-117,0.001,0.0011732622927619,0.2251916986611246,0.2251916986611246,4.017569626716371,256-256-256,512,1000,610,30305.82952340133
57,0,64,100000,corr,10,CsplineN,relu,8,-16,0,None,-1,0.0030623376834639,5.1995724607409264e-111,0.001,0.0013776002294672,0.2080306052876324,0.2080306052876324,4.018192950816468,512-512-512,512,1000,1000,52648.40517651662
58,0,64,100000,corr,10,CsplineN,relu,12,-16,0,None,-1,0.0026693540830574,2.5125078497582468e-107,0.001,0.0012823655010219,0.2147971732735884,0.2147971732735884,4.017205488903017,128-128-128,512,1000,1000,57634.51502880454
59,0,64,100000,corr,10,CsplineN,relu,12,-16,0,None,-1,0.0530016044980774,8.17540933325447e-97,0.001,0.0224453873558498,0.0963930220849703,0.0963930220849703,4.0214748262076245,256-256-256,512,1000,772,44458.351148048416
60,0,64,100000,corr,10,CsplineN,relu,12,-16,0,None,-1,0.1067079766217644,8.572959633213096e-169,0.001,0.0432479682459737,0.0776902294105117,0.0776902294105117,4.027120942769407,512-512-512,512,1000,1000,61029.08007849939
61,0,100,100000,corr,5,CsplineN,relu,8,-16,0,None,-1,0.0041353618617235,2.040394126147204e-73,0.001,0.001937942217905,0.1905662460605023,0.1905662460605023,4.050754609762339,128-128-128,512,1000,579,15296.740169046449
62,0,100,100000,corr,5,CsplineN,relu,8,-16,0,None,-1,0.0765670717449214,0.0374828501835614,0.0062410749613954,0.0308540344538037,0.0314837997814164,0.0314837997814164,0.7349937662633372,256-256-256,512,1000,1000,25148.34571816027
63,0,100,100000,corr,5,CsplineN,relu,8,-16,0,None,-1,0.0641124075603458,0.0165021445714894,0.0024699926701372,0.0229463250516438,0.0380406778992837,0.0380406778992837,0.7431018019822391,512-512-512,512,1000,1000,26618.31675436534
64,0,100,100000,corr,5,CsplineN,relu,12,-16,0,None,-1,0.0502366021824445,0.0071474368271336,0.0011615085953047,0.0183607569904076,0.0426321985907238,0.0426321985907238,1.2440392720404785,128-128-128,512,1000,1000,25379.93387827091
65,0,100,100000,corr,5,CsplineN,relu,12,-16,0,None,-1,0.0977376581413325,0.0619661375978879,0.0103856714486212,0.040333350565772,0.0302215729721979,0.0302215729721979,0.7358958575356757,256-256-256,512,1000,1000,25587.23326953873
66,0,100,100000,corr,5,CsplineN,relu,12,-16,0,None,-1,0.0682105907050769,0.018326580242673,0.0021631559550723,0.0256122369506833,0.0397593186394232,0.0397593186394232,0.7431789813244414,512-512-512,512,1000,1000,25740.77022683248
67,0,100,100000,corr,10,CsplineN,relu,8,-16,0,None,-1,0.0022050094490794,4.312615293562407e-194,0.001,0.0017513964964681,0.3742472635878545,0.3742472635878545,5.131005957202838,128-128-128,512,1000,1000,45374.24168490246
68,0,100,100000,corr,10,CsplineN,relu,8,-16,0,None,-1,0.0024079072816272,1.345823659026322e-111,0.001,0.0012352912167885,0.3419778888721531,0.3419778888721531,5.1313751462268895,256-256-256,512,1000,1000,43186.63036366552
69,0,100,100000,corr,10,CsplineN,relu,8,-16,0,None,-1,0.0448234029426606,2.339387974514712e-84,0.001,0.0189527119559965,0.1578116340748263,0.1578116340748263,5.140828523498025,512-512-512,512,1000,1000,40403.48639363237
70,0,100,100000,corr,10,CsplineN,relu,12,-16,0,None,-1,0.005180932690385,7.043306613085456e-108,0.001,0.0017984801345805,0.3007350667829039,0.3007350667829039,5.22673045201512,128-128-128,512,1000,1000,48541.49595296942
71,0,100,100000,corr,10,CsplineN,relu,12,-16,0,None,-1,0.003093117935441,6.609389862829936e-114,0.001,0.0013490711629241,0.293440777903972,0.293440777903972,5.13049858059248,256-256-256,512,1000,606,35456.86944178119
72,0,100,100000,corr,10,CsplineN,relu,12,-16,0,None,-1,0.0343051295269509,2.1170728212931164e-98,0.001,0.0134966030395765,0.2283508550943163,0.2283508550943163,5.132851698063695,512-512-512,512,1000,1000,57512.53440628015
