run_n,seed_train,seed_test,ndims,nsamples,correlation,nbijectors,bijector,activation,spline_knots,range_min,eps_regulariser,regulariser,ks_mean,ks_std,ad_mean,ad_std,wd_mean,wd_std,swd_mean,swd_std,fn_mean,fn_std,hidden_layers,batch_size,epochs_input,epochs_output,training_time,prediction_time,total_time,training_device
63,541,542,8,100000,None,2,MsplineN,relu,12,-16,0,None,0.36578153931555357,0.2738640078022885,0.18257382982441345,0.08971334096122575,0.03563760421819525,0.020401300226384995,0.03764299667795081,0.019909900814804284,0.09420764337327418,0.025381177404838924,128-128-128,512,1000,335,2563.252600915963,6.027182317979168,2595.870142322965,NVIDIA A40
64,541,542,8,100000,None,2,MsplineN,relu,12,-16,0,None,0.4487203538580028,0.30947135291131367,0.20178525466735547,0.08333905638251035,0.02892240663897952,0.017670464670315005,0.029932775304372296,0.01681491683206397,0.04229952152876855,0.01474235752494514,256-256-256,512,1000,207,1601.528618052951,6.432832355960272,1634.3611283110222,NVIDIA A40
65,721,722,8,100000,None,2,MsplineN,relu,8,-16,0,None,0.35161683005076594,0.2729322041625999,0.1800377413423421,0.08799741963713976,0.03897872175148091,0.024071582822946875,0.04056313689510483,0.023952372097705982,0.07147983124590332,0.013636913050885597,128-128-128,512,1000,353,2813.2971552840318,6.2653147029923275,2846.6114315299783,NVIDIA A40
66,721,722,8,100000,None,2,MsplineN,relu,8,-16,0,None,0.05664169290377585,0.09151528273431206,0.045463419431268845,0.06684302629014889,0.06568156230317754,0.04121780786450166,0.06482552752140407,0.03750415283837675,0.10890957214526227,0.020234381616135756,256-256-256,512,1000,193,1494.6843429849832,6.4365859630052,1527.691867999034,NVIDIA A40
67,721,722,8,100000,None,2,MsplineN,relu,12,-16,0,None,0.20116097408487876,0.2332177408243461,0.1156972289768173,0.09331053588318508,0.03169092676334952,0.013697009029523833,0.0331246241907362,0.014877998704070226,0.054034283830165744,0.014111044038424751,128-128-128,512,1000,249,1919.634754060011,6.774981240043417,1953.094997513981,NVIDIA A40
68,721,722,8,100000,None,2,MsplineN,relu,12,-16,0,None,0.1943605916973744,0.2316331208206518,0.13117654901532833,0.10125091853528137,0.05032804819156321,0.028416024818719025,0.048686053413158306,0.030297362202924227,0.05665469610776482,0.018798316845254348,256-256-256,512,1000,217,1671.8061446160427,5.789870951964986,1704.950806512963,NVIDIA A40
69,869,870,8,100000,None,2,MsplineN,relu,8,-16,0,None,0.4058453153363245,0.2623373473699049,0.20464937541405326,0.07482007722442456,0.04023337838363309,0.02753625403444964,0.03836703461847779,0.026059847958875962,0.059850713171234915,0.02094440469087461,128-128-128,512,1000,305,2335.885148850968,6.222314601007383,2369.868121483014,NVIDIA A40
70,869,870,8,100000,None,2,MsplineN,relu,8,-16,0,None,0.1943571331828609,0.2715586872674514,0.09835072145106616,0.103464559760594,0.05148515307216445,0.02883403984094895,0.054037667576924485,0.027923626943219485,0.12727213966606085,0.013270521640569782,256-256-256,512,1000,192,1487.730829696986,6.6701431320398115,1538.7874274009955,NVIDIA A40
71,869,870,8,100000,None,2,MsplineN,relu,12,-16,0,None,0.2187392695342171,0.18937187231481922,0.1315422139774225,0.09619843510363137,0.03907565071325731,0.022558538930906508,0.039640837176745804,0.020963835297071243,0.0679500987916387,0.012523607334247183,128-128-128,512,1000,283,2211.683932811022,6.420323722006287,2244.388851798023,NVIDIA A40
72,869,870,8,100000,None,2,MsplineN,relu,12,-16,0,None,0.13878816250280385,0.17894472569265493,0.093163897460756,0.08781665522253859,0.06490873795096622,0.03806158969264629,0.06555528079516024,0.03732929557442703,0.07972160434716322,0.01455955714442985,256-256-256,512,1000,204,1587.3390716210124,6.406200291996356,1620.1833448620164,NVIDIA A40
73,926,927,8,100000,None,2,MsplineN,relu,8,-16,0,None,0.41626365380635766,0.2558095583261001,0.2055914592782709,0.06518608592853002,0.027609245455041943,0.01314211039272283,0.027252886736485016,0.011596584409943619,0.08526006087233866,0.01898743846040556,128-128-128,512,1000,284,2203.298517643998,6.703774666006211,2237.4864705969812,NVIDIA A40
74,926,927,8,100000,None,2,MsplineN,relu,8,-16,0,None,0.1252389211967378,0.14655499957432783,0.0665804077338642,0.07976843150560951,0.0570232557579611,0.030689516868136334,0.05794085612336701,0.03199457022636288,0.1452009365885747,0.026417415525774167,256-256-256,512,1000,212,1655.2493668420357,6.365378007001709,1689.9868844150333,NVIDIA A40
75,926,927,8,100000,None,2,MsplineN,relu,12,-16,0,None,0.1886068648842319,0.22152233620337486,0.14435834461600994,0.09445838643889394,0.04403901595138567,0.025251300164305768,0.043461017477520306,0.024749576087136335,0.06347944700930679,0.019323957877903964,128-128-128,512,1000,265,2078.2005475400365,6.047264193999581,2113.160111406003,NVIDIA A40
76,926,927,8,100000,None,2,MsplineN,relu,12,-16,0,None,0.043004545773315896,0.06105380811868339,0.03250452775687267,0.053066439054450465,0.05557018112488821,0.02617208461673085,0.05539640741313781,0.02492766158785292,0.1205173962803003,0.011528276529259888,256-256-256,512,1000,176,1404.7671775090275,6.601099179009907,1457.5386295960052,NVIDIA A40
77,933,934,8,100000,None,2,MsplineN,relu,8,-16,0,None,0.22749823532898006,0.22325920078293937,0.13722556012134218,0.0984719741589194,0.049287112262216215,0.03113456792693972,0.05017105546739078,0.03145167635373622,0.09592901385288062,0.022529575869983606,128-128-128,512,1000,296,2329.11001312203,6.751248951011803,2362.2431034899782,NVIDIA A40
78,933,934,8,100000,None,2,MsplineN,relu,8,-16,0,None,0.12477793919859134,0.18403593553333342,0.07789900726767492,0.09092501781013412,0.04544672677314114,0.0233113799062265,0.04765628395468603,0.025782038193329734,0.12798544924208816,0.024349150353351078,256-256-256,512,1000,200,1581.171438743011,6.38775961601641,1616.6022619049763,NVIDIA A40
